"Title","Label","Type","Area","Pattern","Price","Addr","info","Tel","PC","Mobile","Enhance","Time","href"
"台大分租美套房#共用廚房#陽台#捷運","近捷運隨時可遷入可開伙有陽台","分租套房","大安區","分租套房5坪4F/4F公寓","10,500元/月","大安區和平東路二段118巷","仲介:許先生___經紀業:宏富不動產經紀有限公司","0911-204-847","17","24","Normal","7月27日","https://rent.591.com.tw/rent-detail-11200105.html"
"全新設備+漂亮採光極美套房僅此一間","近捷運新上架隨時可遷入有陽台","分租套房","大安區","分租套房8坪5F/5F公寓","13,000元/月","大安區浦城街13巷","仲介:享富嘉玉___經紀業:享富安居企業有限公司","0909-549-354","10","39","Normal","3天","https://rent.591.com.tw/rent-detail-11288326.html"
"設備齊全超優質水泥石牆精選套房","近捷運新上架隨時可遷入有陽台","分租套房","大安區","分租套房4坪4F/4F公寓","9,800元/月","大安區雲和街","仲介:享富嘉玉___經紀業:享富安居企業有限公司","0909-549-354","9","22","Normal","2天","https://rent.591.com.tw/rent-detail-11288457.html"
"高檔設備齊全+漂亮屋況好套房錯過等明年","近捷運新上架隨時可遷入有陽台","分租套房","大安區","分租套房4坪1F/4F公寓","12,000元/月","大安區浦城街4巷","仲介:楊小姐___經紀業:享富安居企業有限公司","0909-549-354","7","23","Normal","2天","https://rent.591.com.tw/rent-detail-11288638.html"
"一咖皮箱入住精華區+高級家具設備有對外窗","近捷運新上架隨時可遷入有陽台","分租套房","大安區","分租套房4坪1F/4F公寓","12,000元/月","大安區浦城街4巷","仲介:楊小姐___經紀業:享富安居企業有限公司","0909-549-354","7","13","Normal","2天","https://rent.591.com.tw/rent-detail-11288688.html"
"優質房客限定極美超大空間超優套房","近捷運新上架隨時可遷入有陽台","分租套房","大安區","分租套房8坪3F/4F公寓","13,500元/月","大安區雲和街","仲介:享富嘉玉___經紀業:享富安居企業有限公司","0909-549-354","6","12","Normal","2天","https://rent.591.com.tw/rent-detail-11288764.html"
"全新裝潢+設備+漂亮採光極美套房","近捷運新上架隨時可遷入有陽台","分租套房","大安區","分租套房8坪5F/5F公寓","13,500元/月","大安區浦城街13巷","仲介:享富嘉玉___經紀業:享富安居企業有限公司","0909-549-354","12","30","Normal","2天","https://rent.591.com.tw/rent-detail-11288880.html"
"6-5樓-生活好機能.交通便捷可短租","近捷運有電梯隨時可遷入","分租套房","大安區","分租套房8坪6F/7F電梯大樓","15,000元/月","大安區樂利路42巷2號","代理人:梁小姐___2008年註冊591","0922-482-622","8","10","Normal","7月26日","https://rent.591.com.tw/rent-detail-11195041.html"
"美樂*松山MRT*饒河商圈*小資套房搶租","近捷運隨時可遷入可開伙","分租套房","松山區","分租套房4.14坪3F/4F公寓","13,800元/月","松山區饒河街","仲介:黃小姐___經紀業:美樂房屋有限公司","0917-810-210","6","15","Normal","8月4日","https://rent.591.com.tw/rent-detail-11243305.html"
"松山站採光通風良好套房","近捷運有電梯隨時可遷入","分租套房","松山區","分租套房8坪10F/12F電梯大樓","13,500元/月","松山區八德路四段453巷","仲介:戴小姐___經紀業:名崴不動產仲介經紀有限公司","0976-761-762","9","8","Normal","8月9日","https://rent.591.com.tw/rent-detail-11262130.html"
"松山火車站(五分埔)套房出租","屋主直租近捷運隨時可遷入有陽台","分租套房","松山區","分租套房5.5坪2F/4F公寓","10,000元/月","松山區松山路119巷","屋主:張先生___(仲介勿擾)2012年註冊591","0928-880-257","25","37","Normal","8月3日","https://rent.591.com.tw/rent-detail-11237600.html"
"敦南師專捷運獨立套房","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房6坪4F/5F公寓","12,000元/月","大安區和平東路三段","屋主:龔小姐___(仲介勿擾)2008年註冊591","0918-271-000","10","19","Normal","7月22日","https://rent.591.com.tw/rent-detail-11180296.html"
"物超所值~採光明亮👍乾淨優質的美套房","隨時可遷入有陽台","分租套房","松山區","分租套房6坪頂層加蓋/4F公寓","10,600元/月","松山區撫遠街249巷","仲介:徐小姐___經紀業:昇禾不動產仲介經紀有限公司","0910-152-001","8","21","Normal","8月8日","https://rent.591.com.tw/rent-detail-11259156.html"
"美樂*師大商圈*分租小資套房*戶數單純*","近捷運隨時可遷入可開伙","分租套房","大安區","分租套房3.86坪頂層加蓋/4F公寓","11,000元/月","大安區泰順街","仲介:詹先生___經紀業:美樂房屋有限公司","0986-499-573","9","14","Normal","8月6日","https://rent.591.com.tw/rent-detail-11254031.html"
"南京三民❤️溫馨套房水泥牆~女生佳-喆寓","近捷運隨時可遷入可開伙有陽台","分租套房","松山區","分租套房6坪頂層加蓋/4F公寓","12,500元/月","松山區三民路110巷","仲介:陳小姐___經紀業:喆寓資產管理股份有限公司","0906-953-548","10","15","Normal","8月5日","https://rent.591.com.tw/rent-detail-11247477.html"
"民生生活圈方便套房","隨時可遷入可開伙免服務費","分租套房","松山區","分租套房7坪2F/4F公寓","13,000元/月","松山區新東街41巷2號","仲介:王小姐___經紀業:鉅富不動產仲介經紀有限公司","0936-143-123","7","10","Normal","8月5日","https://rent.591.com.tw/rent-detail-11249042.html"
"民生生活圈方便套房","隨時可遷入可開伙免服務費","分租套房","松山區","分租套房7坪2F/4F公寓","11,500元/月","松山區富錦街","仲介:王維君___經紀業:鉅富不動產仲介經紀有限公司","0936-143-123","10","19","Normal","8月5日","https://rent.591.com.tw/rent-detail-11249038.html"
"🔥鉑斯🔥大安站✔四維公園✔採光優溫馨","近捷運有電梯隨時可遷入可開伙可養寵物有陽台","分租套房","大安區","分租套房10坪頂層加蓋/4F公寓","15,000元/月","大安區四維路154巷","仲介:值班人員___經紀業:鉑斯國際地產有限公司","02-25817208","8","29","Normal","8月5日","https://rent.591.com.tw/rent-detail-11246085.html"
"🔥鉑斯國際🔥南京復興✿精緻套房✿靜巷","近捷運隨時可遷入可開伙","分租套房","松山區","分租套房9坪3F/4F公寓","15,000元/月","松山區南京東路三段256巷","仲介:值班人員___經紀業:鉑斯國際地產有限公司","02-25817208","6","8","Normal","8月4日","https://rent.591.com.tw/rent-detail-11241294.html"
"三民捷運站一樓套房","近捷運隨時可遷入","分租套房","松山區","分租套房6坪1F/7F公寓","11,000元/月","松山區南京東路五段291巷","仲介:廖先生___經紀業:吉聯不動產股份有限公司","0933-164-650","10","16","Normal","8月6日","https://rent.591.com.tw/rent-detail-11254334.html"
"師大全新裝潢套雅房出租（仲免）","屋主直租近捷運新上架有陽台","分租套房","大安區","分租套房5坪3F/4F公寓","12,000元/月","大安區龍泉街","屋主:魏先生___2018年註冊591","0936-328-980","11","13","Normal","2天","https://rent.591.com.tw/rent-detail-11290250.html"
"裝潢小套房!適合小女生!有廚房,洗衣機","近捷運新上架拎包入住隨時可遷入可開伙可養寵物","分租套房","大安區","分租套房5坪4F/5F公寓","14,000元/月","大安區泰順街38巷","仲介:增先生___經紀業:孫建中","0988-701-713","9","25","Normal","2天","https://rent.591.com.tw/rent-detail-11280303.html"
"京華城套房3分鐘南京三民捷運站","屋主直租近捷運新上架隨時可遷入押一付一","分租套房","松山區","分租套房7坪4F/4F公寓","13,500元/月","松山區八德路四段181巷17弄6號","屋主:陳小姐___(仲介勿擾)2008年註冊591","0958-965-756","12","35","Normal","2天","https://rent.591.com.tw/rent-detail-11290893.html"
"台灣大學國北教大一樓套房","屋主直租近捷運新上架有陽台","分租套房","大安區","分租套房9坪1F/4F公寓","14,000元/月","大安區和平東路二段118巷","屋主:謝小姐___2014年註冊591","0920-788-279","13","14","Normal","2天","https://rent.591.com.tw/rent-detail-11290004.html"
"大安森林捷運站雅房與套房分租安靜","近捷運隨時可遷入可開伙有陽台","分租套房","大安區","分租套房8坪2F/5F公寓","8,800元/月","大安區建國南路一段286巷","仲介:羅小姐___經紀業:標柱房屋仲介股份有限公司","0909-540-011","17","24","Normal","7月23日","https://rent.591.com.tw/rent-detail-11185744.html"
"南京三民捷運站套房緊鄰健身房","屋主直租近捷運隨時可遷入","分租套房","松山區","分租套房8坪4F/4F公寓","10,000元/月","松山區八德路四段245巷56弄16號","屋主:倪小姐___(仲介勿擾)2009年註冊591","0928-054-928","27","35","Normal","5月11日","https://rent.591.com.tw/rent-detail-10896568.html"
"古亭捷運3號出口3分鐘單人房","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房5坪2F/4F公寓","9,500元/月","大安區羅斯福路二段117巷","屋主:陳太太___(仲介勿擾)2008年註冊591","0932-924-821","16","29","Normal","8月6日","https://rent.591.com.tw/rent-detail-11251728.html"
"師大後門全新裝潢套房","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房5坪5F/5F公寓","8,500元/月","大安區浦城街13巷","屋主:江先生___2017年註冊591","0986-851-077轉1506825","35","86","Normal","8月8日","https://rent.591.com.tw/rent-detail-11260401.html"
"仁愛圓環大安站套房","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房7坪4F/4F公寓","10,000元/月","大安區四維路52巷","屋主:林小姐___(仲介勿擾)2008年註冊591","0953-243-589","15","20","Normal","6天","https://rent.591.com.tw/rent-detail-11269627.html"
"民生社區、共用廚房/洗衣、舒適空間","新上架隨時可遷入有陽台","分租套房","松山區","分租套房6坪4F/4F公寓","11,500元/月","松山區撫遠街261巷","仲介:鄭先生___經紀業:長頸鹿不動經紀有限公司","0936-589-261","12","23","Normal","4天","https://rent.591.com.tw/rent-detail-11283001.html"
"微風廣場靜巷美套房","近捷運拎包入住隨時可遷入可開伙","分租套房","松山區","分租套房5坪4F/4F公寓","13,500元/月","松山區敦化南路一段100巷","代理人:陳先生___2020年註冊591","0986-851-077轉1508328","7","9","Normal","8月6日","https://rent.591.com.tw/rent-detail-11253968.html"
"交通便利近捷運套房","近捷運隨時可遷入","分租套房","松山區","分租套房4坪頂層加蓋/4F公寓","9,500元/月","松山區南京東路五段250巷18弄38號","代理人:劉先生___2021年註冊591","0916435788","10","15","Normal","7月18日","https://rent.591.com.tw/rent-detail-11162464.html"
"住087小巨蛋分租套房","近捷運新上架隨時可遷入","分租套房","松山區","分租套房7.5坪1F/4F公寓","11,000元/月","松山區光復北路60巷","仲介:賴先生___經紀業:銀河星空股份有限公司","0911-077-275","7","12","Normal","4天","https://rent.591.com.tw/rent-detail-11280972.html"
"北歐風雅房套房/近師大台大/宜家家具/女","屋主直租近捷運隨時可遷入可開伙有陽台可短租","分租套房","大安區","分租套房4.3坪4F/5F公寓","8,500元/月","大安區永康街","屋主:黃太太___(仲介勿擾)2016年註冊591","0986-851-077轉1503461","27","61","Normal","7月29日","https://rent.591.com.tw/rent-detail-11210587.html"
"民生社區全新家具家電撫遠街8500元套房","屋主直租隨時可遷入可開伙可養寵物","分租套房","松山區","分租套房5坪4F/4F公寓","8,500元/月","松山區撫遠街367巷","屋主:陳媽媽___(仲介勿擾)2019年註冊591","0912-911-890","32","57","Normal","6天","https://rent.591.com.tw/rent-detail-11270136.html"
"~南京三民站旁~分租套房","近捷運新上架","分租套房","松山區","分租套房4坪2F/2F透天厝","10,000元/月","松山區南京東路五段291巷20弄20號","仲介:陳先生___經紀業:守富不動產仲介經紀有限公司","0968-528-999","19","36","Normal","5天","https://rent.591.com.tw/rent-detail-11277116.html"
"3分鐘到大安捷運雅緻大套房","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房6坪1F/3F公寓","10,500元/月","大安區信義路四段30巷","屋主:陳太太___(仲介勿擾)2009年註冊591","0975815896","12","5","Normal","7月24日","https://rent.591.com.tw/rent-detail-11189205.html"
"A395台電大樓捷運5分鐘美套房","近捷運隨時可遷入","分租套房","大安區","分租套房5坪4F/5F公寓","9,800元/月","大安區雲和街","仲介:楊小姐___經紀業:享富安居企業有限公司","0958-979-879","15","15","Normal","7月21日","https://rent.591.com.tw/rent-detail-11149026.html"
"中山國中站套房出租，近大直內湖松山機場","屋主直租近捷運隨時可遷入","分租套房","松山區","分租套房5坪4F/4F公寓","8,300元/月","松山區復興北路463號","屋主:周先生___2016年註冊591","0919-626-474","21","20","Normal","7月28日","https://rent.591.com.tw/rent-detail-11204720.html"
"忠孝SOGO美套/近捷運安靜/垃圾有人收","近捷運隨時可遷入可開伙","分租套房","大安區","分租套房6坪2F/4F公寓","12,000元/月","大安區大安路一段31巷","仲介:李先生___經紀業:群義不動產經紀(股)公司","0988-081-883","16","10","Normal","6天","https://rent.591.com.tw/rent-detail-11269874.html"
"已收訂。捷運3分鐘、設備齊全~馬上入住!","近捷運隨時可遷入有陽台可短租","分租套房","大安區","分租套房5坪4F/5F公寓","13,500元/月","大安區和平東路三段","代理人:許先生___2008年註冊591","0968-636-876","7","16","Normal","8月8日","https://rent.591.com.tw/rent-detail-11260106.html"
"忠孝復興採光靜套房","近捷運隨時可遷入","分租套房","大安區","分租套房6坪4F/4F公寓","12,000元/月","大安區忠孝東路三段251巷","代理人:何先生___2020年註冊591","0916-978-451","12","12","Normal","8月9日","https://rent.591.com.tw/rent-detail-11266321.html"
"精美套房離古亭捷運5分鐘限女性","屋主直租近捷運隨時可遷入","分租套房","大安區","分租套房6坪5F/7F公寓","10,000元/月","大安區潮州街","屋主:楊小姐___2009年註冊591","0910-098-376","15","25","Normal","8月6日","https://rent.591.com.tw/rent-detail-11250406.html"
"已收訂走道窗無對外窗大套房有後陽台可曬衣","近捷運隨時可遷入有陽台","分租套房","松山區","分租套房7坪2F/4F公寓","10,000元/月","松山區八德路三段158巷14號","仲介:蔡先生___經紀業:明泰不動產顧問有限公司","0988-020-150","9","13","Normal","7月27日","https://rent.591.com.tw/rent-detail-11201315.html"
"北市東區優質套房(近華視)大曬衣陽台","屋主直租近捷運隨時可遷入可開伙有陽台","分租套房","松山區","分租套房9坪3F/4F公寓","13,000元/月","松山區光復南路66巷","屋主:黃小姐___(仲介勿擾)2010年註冊591","0939-318-428","20","19","Normal","8月1日","https://rent.591.com.tw/rent-detail-11223213.html"
"雙捷運臨師大校園景觀佳生活機能超優","屋主直租近捷運有電梯隨時可遷入有陽台可短租","分租套房","大安區","分租套房6坪5F/6F電梯大樓","13,000元/月","大安區師大路80巷","屋主:黃小姐___(仲介勿擾)2014年註冊591","0921-164-455","9","8","Normal","7月23日","https://rent.591.com.tw/rent-detail-11127091.html"
"近捷運站上下班方便，安靜又安全的環境","近捷運有電梯","分租套房","大安區","分租套房7坪3F/9F電梯大樓","11,000元/月","大安區光復南路446號","代理人:張小姐___2021年註冊591","0982-476-727","11","27","Normal","8月7日","https://rent.591.com.tw/rent-detail-11257771.html"
"南京三民捷運站全新套凱基銀行旁","近捷運隨時可遷入","分租套房","松山區","分租套房7坪4F/4F公寓","11,000元/月","松山區南京東路五段123巷","代理人:廖先生___2014年註冊591","0986-623-532","7","17","Normal","8月6日","https://rent.591.com.tw/rent-detail-11253187.html"
"國父紀念館分租美套中信潘于倫","近捷運拎包入住隨時可遷入可開伙有陽台","分租套房","大安區","分租套房7坪5F/5F公寓","11,500元/月","大安區延吉街97巷20號","仲介:潘先生___經紀業:101(204907)","0989-884-965","9","4","Normal","8月7日","https://rent.591.com.tw/rent-detail-11257226.html"
"微風廣場旁精緻亮麗套房預租從速！","近捷運有電梯隨時可遷入可開伙可養寵物有陽台","分租套房","松山區","分租套房7坪6F/10F電梯大樓","13,000元/月","松山區復興南路一段","仲介:謝先生___經紀業:誠鄰不動產經紀(股)有限公司","0916-058-228","11","18","Normal","7月20日","https://rent.591.com.tw/rent-detail-11172402.html"
"近東區優質套房。下樓即綠地","近捷運隨時可遷入","分租套房","松山區","分租套房3.5坪3F/4F公寓","10,500元/月","松山區八德路四段106巷","代理人:郭先生___2011年註冊591","0986-851-077轉1506498","6","10","Normal","8月7日","https://rent.591.com.tw/rent-detail-11256609.html"
"裝潢大套房~設有廚房,洗衣機~半地下","近捷運有電梯隨時可遷入可開伙可養寵物","分租套房","大安區","分租套房8坪B1/6F公寓","14,500元/月","大安區泰順街26巷39號","仲介:增先生___經紀業:孫建中","0988-701-713","6","10","Normal","8月6日","https://rent.591.com.tw/rent-detail-11253936.html"
"捷運忠孝復興站優質套房微風與SOGO百貨","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房6坪2F/5F公寓","11,500元/月","大安區市民大道四段","屋主:吳先生___(仲介勿擾)2009年註冊591","0910-077-439","7","5","Normal","8月5日","https://rent.591.com.tw/rent-detail-11249071.html"
"松山捷運美套房","近捷運隨時可遷入","分租套房","松山區","分租套房8坪5F/5F公寓","11,500元/月","松山區饒河街","仲介:蔡先生___經紀業:傑斯特不動產仲介有限公司","0918-922-368","7","15","Normal","8月5日","https://rent.591.com.tw/rent-detail-11249069.html"
"八德路.1房1衛電梯家具全一卡皮箱可入住","近捷運有電梯隨時可遷入可開伙","分租套房","松山區","分租套房6坪6F/6F電梯大樓","12,000元/月","松山區八德路二段366巷","仲介:杜先生___經紀業:豐馥資產管理有限公司","0918-270-557","11","9","Normal","8月5日","https://rent.591.com.tw/rent-detail-11246547.html"
"忠孝敦化捷運美套/免追垃圾車/住戶素質高","近捷運隨時可遷入","分租套房","大安區","分租套房6坪2F/4F公寓","12,000元/月","大安區大安路一段31巷","仲介:李先生___經紀業:群義不動產經紀(股)公司","0988-081-883","7","6","Normal","7月31日","https://rent.591.com.tw/rent-detail-11220467.html"
"忠孝敦化捷運美套/免追垃圾車/住戶素質高","近捷運隨時可遷入","分租套房","大安區","分租套房6坪2F/4F公寓","12,200元/月","大安區大安路一段31巷","仲介:李先生___經紀業:群義不動產經紀(股)公司","0988-081-883","8","5","Normal","8月2日","https://rent.591.com.tw/rent-detail-11230746.html"
"知足常樂★仙境：限女生／新裝潢美妝套房","近捷運隨時可遷入","分租套房","大安區","分租套房6坪3F/4F公寓","9,999元/月","大安區樂業街94巷","仲介:鯨魚租屋___經紀業:飛行鯨魚有限公司","02-66179085","7","18","Normal","8月3日","https://rent.591.com.tw/rent-detail-11235390.html"
"近臺大師大套房","屋主直租近捷運隨時可遷入有陽台可短租","分租套房","大安區","分租套房6坪頂層加蓋/4F公寓","9,000元/月","大安區泰順街38巷","屋主:曾先生___(仲介勿擾)2008年註冊591","0933-136-442","18","35","Normal","8月3日","https://rent.591.com.tw/rent-detail-11233662.html"
"近捷運小巨蛋站/新裝潢套房/生活機能方便","近捷運拎包入住隨時可遷入可開伙","分租套房","松山區","分租套房9坪4F/4F公寓","12,000元/月","松山區八德路三段99巷","代理人:王小姐___2019年註冊591","0921-824-269","15","16","Normal","8月2日","https://rent.591.com.tw/rent-detail-11229895.html"
"~南京三民站旁~套房","近捷運隨時可遷入","分租套房","松山區","分租套房4坪2F/2F透天厝","10,000元/月","松山區南京東路五段291巷20弄20號","仲介:陳先生___經紀業:守富不動產仲介經紀有限公司","0968-528-999","15","25","Normal","8月1日","https://rent.591.com.tw/rent-detail-11224925.html"
"一卡皮箱即可入住","近捷運隨時可遷入可開伙有陽台","分租套房","松山區","分租套房8坪2F/4F公寓","15,000元/月","松山區南京東路四段53巷","代理人:王太太___2013年註冊591","0937-077-088","6","6","Normal","7月31日","https://rent.591.com.tw/rent-detail-11219408.html"
"大安區通化街雙捷運便宜套房只要8500元","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房6坪2F/5F公寓","8,500元/月","大安區通化街203巷","屋主:曾先生___(仲介勿擾)2008年註冊591","0919-938-266","16","24","Normal","7月18日","https://rent.591.com.tw/rent-detail-11162505.html"
"近捷運.夜市.市場.學校.公車站","屋主直租近捷運隨時可遷入押一付一","分租套房","大安區","分租套房6坪3F/4F公寓","12,000元/月","大安區泰順街60巷","屋主:吳先生___(仲介勿擾)2013年註冊591","0926-391-375","6","6","Normal","7月30日","https://rent.591.com.tw/rent-detail-11217606.html"
"溫馨小套房~近微風、SOGO忠孝","屋主直租近捷運隨時可遷入有陽台","分租套房","大安區","分租套房6坪3F/5F公寓","13,650元/月","大安區復興南路一段79巷","屋主:鍾小姐___(仲介勿擾)2014年註冊591","0913-365-200","9","18","Normal","7月28日","https://rent.591.com.tw/rent-detail-11205879.html"
"敦化北路優質套房,設備全,環境優","近捷運隨時可遷入有陽台","分租套房","松山區","分租套房8坪頂層加蓋/4F公寓","10,800元/月","松山區敦化北路145巷","仲介:葉小姐___經紀業:頂新不動產有限公司","0933-022-341","6","6","Normal","7月27日","https://rent.591.com.tw/rent-detail-11201078.html"
"大套房,可住兩人，限女性","屋主直租近捷運隨時可遷入可開伙有陽台","分租套房","大安區","分租套房7坪5F/6F公寓","13,000元/月","大安區安和路二段23巷","屋主:張先生___(仲介勿擾)2011年註冊591","0928320555","15","22","Normal","7月25日","https://rent.591.com.tw/rent-detail-11193610.html"
"光復南路優質美房","近捷運隨時可遷入可開伙可養寵物有陽台押一付一","分租套房","松山區","分租套房4坪2F/6F電梯大樓","8,500元/月","松山區光復南路58巷","代理人:宋小姐___2021年註冊591","0926-576-191","27","75","Normal","7月23日","https://rent.591.com.tw/rent-detail-11184230.html"
"科技大樓站步行五分鐘#靜巷#公園","近捷運有電梯隨時可遷入","分租套房","大安區","分租套房8坪1F/7F電梯大樓","11,000元/月","大安區和平東路二段107巷11弄14號","代理人:楊先生___2012年註冊591","0973-656-276","11","14","Normal","7月21日","https://rent.591.com.tw/rent-detail-11174934.html"
"【小資套房】採光佳設備齊全拎包即可入住","近捷運隨時可遷入可開伙可養寵物有陽台押一付一","分租套房","松山區","分租套房3坪頂層加蓋/4F公寓","10,000元/月","松山區光復南路17巷","代理人:趙小姐___2021年註冊591","0901-008-855","11","25","Normal","7月19日","https://rent.591.com.tw/rent-detail-11165500.html"
"敦北145巷套房","近捷運隨時可遷入","分租套房","松山區","分租套房5坪2F/4F公寓","11,000元/月","松山區敦化北路145巷","代理人:賴先生___2009年註冊591","0982-186-195","6","9","Normal","7月12日","https://rent.591.com.tw/rent-detail-11131040.html"
"共生公寓@光復八德@梯口垃圾代收","近捷運拎包入住有電梯隨時可遷入可開伙有陽台","雅房","松山區","雅房12坪2F/6F電梯大樓","12,500元/月","松山區光復南路13巷","代理人:陳先生___2009年註冊591","0986-851-077轉1507698","60","103","黄金曝光","7月30日","https://rent.591.com.tw/rent-detail-11215075.html"
"科技站2分鐘通風水泥隔間免倒垃（可炊）","屋主直租近捷運新上架拎包入住隨時可遷入可開伙","雅房","大安區","雅房7坪4F/4F公寓","14,000元/月","大安區和平東路二段175巷","屋主:洪太太___(仲介勿擾)2010年註冊591","0937-008-090","42","61","黄金曝光","1天","https://rent.591.com.tw/rent-detail-11293005.html"
"東門站-東門3號膠囊旅店(單人膠囊床位)","屋主直租近捷運有電梯隨時可遷入可開伙有陽台","雅房","大安區","雅房5坪2F/4F透天厝","10,000元/月","大安區信義路二段110號","屋主:張先生___2015年註冊591","0986-851-089轉361197","25","56","黄金曝光","8月2日","https://rent.591.com.tw/rent-detail-11232323.html"
"距遠企中心100公尺~限女性","近捷運有電梯隨時可遷入押一付一","雅房","大安區","雅房6坪5F/6F電梯大樓","8,400元/月","大安區安和路二段209巷12號","代理人:莊先生___2014年註冊591","0937-500-097","12","32","黄金曝光","7月30日","https://rent.591.com.tw/rent-detail-11214158.html"
"大窗採光，信義安和站6分/六張犁10分","屋主直租近捷運隨時可遷入可開伙有陽台","雅房","大安區","雅房5坪5F/5F公寓","11,800元/月","大安區通化街98巷","屋主:徐小姐___(仲介勿擾)2019年註冊591","0963-037-042","32","59","黄金曝光","8月3日","https://rent.591.com.tw/rent-detail-11235063.html"
"大安路名人巷敦化南路一段極新雅房","屋主直租近捷運隨時可遷入有陽台可短租","雅房","大安區","雅房4坪4F/4F公寓","9,000元/月","大安區敦化南路270巷","屋主:蕭先生___2014年註冊591","0988-723-892","16","55","黄金曝光","8月5日","https://rent.591.com.tw/rent-detail-11247125.html"
"【雙捷運首選】大安信義路三段大坪優質雅房","屋主直租近捷運隨時可遷入可開伙有陽台","雅房","大安區","雅房7.5坪4F/4F公寓","9,000元/月","大安區信義路三段111巷","屋主:陳先生___(仲介勿擾)2008年註冊591","0986-851-077轉1507458","30","66","黄金曝光","6天","https://rent.591.com.tw/rent-detail-11266358.html"
"國際交流ShareHouse大安3","",,"大安區-復興南路二段111巷","雅房   |  4.8坪   |  樓層：4/8","8,500 元/月","大安區-復興南路二段111巷","屋主Vasa/2小時內更新/106人瀏覽","","屋主Vasa/2小時內更新/106人瀏覽","屋主Vasa/2小時內更新/106人瀏覽","黄金曝光","屋主Vasa/2小時內更新/106人瀏覽","https://rent.591.com.tw/rent-detail-11297254.html"
"公館、台電捷運全新雅房","屋主直租近捷運有電梯隨時可遷入可開伙","雅房","大安區","雅房5坪4F/11F電梯大樓","8,800元/月","大安區羅斯福路三段","屋主:吳小姐___(仲介勿擾)2009年註冊591","0936-884-980","39","94","黄金曝光","7月23日","https://rent.591.com.tw/rent-detail-11183267.html"
"香蕉同居中Coliving東區共居公寓","近捷運拎包入住有電梯隨時可遷入可開伙有陽台","雅房","大安區","雅房5坪7F/7F電梯大樓","9,500元/月","大安區敦化南路一段","代理人:香蕉同...___2011年註冊591","0913327763","18","70","黄金曝光","8月4日","https://rent.591.com.tw/rent-detail-11244048.html"
"台大北教大五星麗套房及雅房","屋主直租近捷運隨時可遷入","雅房","大安區","雅房5坪4F/5F公寓","8,800元/月","大安區和平東路二段","屋主:李小姐___(仲介勿擾)2011年註冊591","0900-460-988","40","70","黄金曝光","7月24日","https://rent.591.com.tw/rent-detail-11188291.html"
"近南京三民站@前後陽台@門前可停汽機車","",,"松山區-八德路四段245巷","雅房   |  12坪   |  樓層：1/5","10,500 元/月","松山區-八德路四段245巷","代理人朱先生/2小時內更新/65人瀏覽","","代理人朱先生/2小時內更新/65人瀏覽","代理人朱先生/2小時內更新/65人瀏覽","黄金曝光","代理人朱先生/2小時內更新/65人瀏覽","https://rent.591.com.tw/rent-detail-11297134.html"
"近科技大樓捷運台大台科大生活機能佳光線好","屋主直租近捷運新上架隨時可遷入有陽台押一付一","雅房","大安區","雅房6坪4F/4F公寓","8,500元/月","大安區復興南路二段","屋主:熊小姐___(仲介勿擾)2009年註冊591","0932-015-965","11","11","VIP","4天","https://rent.591.com.tw/rent-detail-11279767.html"
"公館近台灣大學，優質雅房~限女性","屋主直租近捷運隨時可遷入有陽台","雅房","大安區","雅房5坪4F/4F公寓","10,500元/月","大安區新生南路三段94巷","屋主:王先生___(仲介勿擾)2011年註冊591","0938-011-581","8","8","VIP","8月5日","https://rent.591.com.tw/rent-detail-11245159.html"
"忠孝復興站SOGO3分鐘新裝潢大雅房三間","屋主直租近捷運有電梯隨時可遷入有陽台","雅房","大安區","雅房3坪3F/14F電梯大樓","9,000元/月","大安區忠孝東路三段","屋主:劉先生___(仲介勿擾)2008年註冊591","0922-823-624","8","12","VIP","8月2日","https://rent.591.com.tw/rent-detail-11232133.html"
"東門捷運5分鐘","屋主直租近捷運有陽台押一付一","雅房","大安區","雅房6坪3F/4F公寓","8,500元/月","大安區信義路二段86巷40號","屋主:謝小姐___2021年註冊591","0926-575-295","12","18","VIP","8月7日","https://rent.591.com.tw/rent-detail-11256995.html"
"精華地段，交通便利生活機能佳難得好房","屋主直租近捷運有電梯隨時可遷入","雅房","大安區","雅房8坪3F/6F電梯大樓","11,500元/月","大安區四維路192巷","屋主:王先生___(仲介勿擾)2011年註冊591","0986-851-077轉1503328","15","21","VIP","7月28日","https://rent.591.com.tw/rent-detail-11207916.html"
"臨北科大、精緻雅房，附設廚房、餐廳等設施","屋主直租近捷運有電梯隨時可遷入可開伙","雅房","大安區","雅房7坪2F/14F電梯大樓","12,000元/月","大安區忠孝東路三段","屋主:劉小姐___(仲介勿擾)2015年註冊591","0973-035-035","7","9","VIP","8月7日","https://rent.591.com.tw/rent-detail-11256057.html"
